,Date,Volume,Region_Brisbane,Region_Cairns,Region_Gladstone,Region_Mackay,Region_Townsville,Source_Land,Source_Ship,Source_Unknown,Area_Coastal Waters,Area_Port Limits,Pollutant_Chemical,Pollutant_Diesel,Pollutant_Grease,Pollutant_HFO,Pollutant_Lubricating,Pollutant_Oil,Pollutant_Other,Pollutant_Paint,Pollutant_Sewage,Pollutant_Sheen,Pollutant_Soot
493,2010-11-18,0.0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0
494,2010-11-25,20.0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0
495,2010-08-12,120.0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0
496,2011-05-01,0.0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0
497,2011-08-01,10.0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0
498,2011-10-01,40.0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0
499,2011-11-02,0.0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0
500,2011-11-02,15.0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0
501,2011-02-15,0.0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0
502,2011-02-15,0.0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0
503,2011-02-17,0.0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0
504,2011-02-03,0.0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0
505,2011-04-03,0.0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0
506,2011-08-03,300.0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0
507,2011-03-15,20.0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0
508,2011-03-19,0.0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0
509,2011-03-26,0.0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
510,2011-03-28,0.0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0
511,2011-03-30,0.0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0
512,2011-06-04,50.0,0,0,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
513,2011-09-04,0.0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0
514,2011-11-04,20.0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0
515,2011-04-19,0.0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
516,2011-07-05,0.0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0
517,2011-05-22,3.0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0
518,2011-12-06,0.0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0
519,2011-06-20,4.0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0
520,2011-06-21,10.0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0
521,2011-07-07,2.0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0
522,2011-10-07,2.0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0
524,2011-07-14,20.0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0
525,2011-07-23,5.0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0
526,2011-10-08,0.0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0
527,2011-08-14,600.0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0
528,2011-08-16,10.0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0
529,2011-08-16,0.0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0
530,2011-08-19,0.0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0
531,2011-07-09,0.0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0
532,2011-12-09,2.0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0
533,2011-09-29,0.0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
534,2011-09-30,0.0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0
535,2011-10-10,0.0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0
536,2011-10-14,0.0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
537,2011-10-14,200.0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0
538,2011-10-23,400.0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0
539,2011-10-28,0.0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0
540,2011-10-31,50.0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
541,2011-02-11,0.0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
542,2011-11-21,50.0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0
543,2011-11-23,0.0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0
544,2011-11-28,0.0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0
545,2011-04-12,2.0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0
546,2011-07-12,20.0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0
547,2011-08-12,1.0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0
548,2011-09-12,0.0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0
549,2011-12-12,10.0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0
550,2011-12-20,3.0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0
551,2011-12-22,0.0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0
552,2011-12-25,10.0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0
553,2012-01-19,1.0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0
554,2012-01-23,3000.0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0
555,2012-06-02,0.0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
556,2012-02-15,1.0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0
557,2012-01-03,0.0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0
558,2012-05-03,2.0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0
559,2012-09-03,0.0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0
560,2012-03-14,0.0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0
561,2012-03-23,0.0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0
562,2012-03-28,0.0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0
563,2012-08-04,2000.0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0
564,2012-04-17,1.0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0
565,2012-04-18,4.0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0
566,2012-04-24,0.0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0
567,2012-04-30,0.0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0
568,2012-04-30,15.0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0
569,2012-03-05,2500.0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
570,2012-10-05,1.0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0
571,2012-05-15,0.0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0
572,2012-05-24,2.0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0
573,2012-02-06,20.0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0
574,2012-03-06,1.0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0
575,2012-06-06,100.0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0
576,2012-06-13,0.0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0
577,2012-06-29,3000.0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
578,2012-08-07,2.0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0
579,2012-10-07,0.0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0
580,2012-12-07,20.0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0
581,2012-12-07,5.0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
582,2012-07-14,100.0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0
583,2012-07-18,0.0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0
584,2012-07-21,0.0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0
585,2012-07-23,2.0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0
586,2012-07-23,50.0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0
587,2012-07-27,0.0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0
588,2012-02-08,2.0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0
589,2012-04-08,0.0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0
590,2012-05-08,5.0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0
592,2012-08-14,20.0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0
593,2012-08-17,0.0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0
594,2012-08-19,3000.0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
595,2012-08-21,0.0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0
596,2012-04-09,10.0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0
597,2012-05-09,0.0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0
598,2012-11-09,2.0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0
599,2012-09-16,2.0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0
600,2012-09-17,1.0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0
601,2012-01-10,0.0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0
602,2012-05-10,5.0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0
603,2012-05-10,5.0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0
604,2012-10-13,100.0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0
605,2012-10-14,10.0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0
606,2012-10-15,100.0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
607,2012-10-15,5.0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0
608,2012-10-19,20.0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0
609,2012-10-19,1.0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0
610,2012-10-20,2000.0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0
611,2012-10-22,1500.0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0
612,2012-10-24,0.0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0
613,2012-10-27,0.0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0
614,2012-10-30,50.0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0
615,2012-10-30,1.0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0
616,2012-01-11,0.0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
617,2012-02-11,2.0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0
618,2012-03-11,0.0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
619,2012-09-11,200.0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0
620,2012-10-11,30.0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0
621,2012-12-11,10.0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0
622,2012-11-21,0.0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0
623,2012-11-22,5.0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0
624,2012-11-24,1.0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0
625,2012-11-26,0.0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0
626,2012-01-12,20.0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0
627,2012-12-15,10.0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0
628,2012-12-16,0.0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0
629,2013-01-01,0.0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0
630,2013-02-01,0.0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0
631,2013-02-01,0.0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0
632,2013-01-14,0.0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0
633,2013-01-17,20.0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0
634,2013-01-22,20.0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0
635,2013-04-02,10.0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0
636,2013-12-02,0.5,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0
637,2013-02-21,0.0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0
639,2013-02-22,15.0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0
640,2013-02-24,15.0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
641,2013-02-28,3.0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0
642,2013-11-03,5.0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
643,2013-11-03,0.0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0
644,2013-03-14,1.0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0
645,2013-03-14,25.0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
646,2013-03-15,10.0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
647,2013-03-22,10.0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0
648,2013-04-04,5.0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0
649,2013-06-04,3.0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0
650,2013-10-04,0.3,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0
651,2013-11-04,1.0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0
652,2013-11-04,1.0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
653,2013-04-18,0.1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
654,2013-04-27,0.1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0
655,2013-04-05,1.0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0
656,2013-12-05,0.3,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0
657,2013-05-14,0.1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0
658,2013-05-23,10.0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0
659,2013-05-28,0.5,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0
660,2013-03-06,30.0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0
661,2013-04-06,10.0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0
662,2013-06-06,0.0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0
663,2013-07-06,0.0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0
664,2013-10-06,1.0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
665,2013-10-06,0.0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0
666,2013-06-18,0.0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0
668,2013-06-20,1.0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0
669,2013-06-20,0.0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0
670,2013-06-21,50.0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0
671,2013-06-30,0.0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
672,2013-06-30,0.0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0
673,2013-01-07,20.0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0
674,2013-01-07,10.0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0
675,2013-06-07,0.0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
676,2013-12-07,10.0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0
677,2013-07-20,0.0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1
678,2013-07-22,20.0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0
679,2013-07-23,0.0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0
680,2013-07-25,10.0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0
681,2013-07-26,0.0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0
682,2013-07-28,0.0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0
683,2013-07-29,3.0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0
684,2013-02-08,0.0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0
685,2013-04-08,10.0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0
686,2013-10-08,10.0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0
687,2013-08-09,20.0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
688,2013-09-27,0.0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
689,2013-09-27,0.0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0
690,2013-09-27,0.0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0
691,2013-03-10,14000.0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0
692,2013-11-10,0.0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0
693,2013-10-19,3.0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0
694,2013-10-23,50.0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0
695,2013-06-11,10.0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0
696,2013-09-11,40.0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0
697,2013-11-11,0.0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0
698,2013-12-11,10.0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0
699,2013-12-11,2.0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0
700,2013-11-13,0.0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0
701,2013-11-14,0.0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0
702,2013-11-15,10.0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0
703,2013-11-21,0.0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0
704,2013-11-25,2.0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0
705,2013-11-25,0.0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0
706,2013-03-12,300.0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0
707,2013-05-12,100.0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
708,2013-09-12,5.0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0
709,2013-10-12,0.0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0
710,2014-08-01,0.0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
711,2014-09-01,0.0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0
712,2014-01-16,0.0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0
713,2014-01-20,0.0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0
714,2014-01-21,0.0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0
715,2014-01-22,0.0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1
716,2014-01-24,0.0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
717,2014-01-29,2000.0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0
718,2014-01-30,0.0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0
719,2014-05-02,10.0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0
720,2014-02-14,0.0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0
721,2014-02-18,0.0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0
722,2014-02-19,0.0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0
723,2014-05-03,20.0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0
724,2014-08-03,20.0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0
725,2014-11-03,0.0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
726,2014-12-03,0.0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0
727,2014-03-14,0.0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0
728,2014-03-14,0.0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0
729,2014-03-31,0.0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0
730,2014-01-04,4.0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0
731,2014-04-04,0.0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0
732,2014-06-04,50.0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0
733,2014-04-22,20.0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0
734,2014-04-22,0.0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0
735,2014-04-23,0.0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0
736,2014-04-28,1.0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0
737,2014-04-05,250.0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0
738,2014-05-21,0.0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0
739,2014-05-23,0.0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0
740,2014-05-30,10.0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0
741,2014-02-06,10.0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0
742,2014-06-06,30.0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0
743,2014-10-06,1.0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
745,2014-04-07,1.0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0
746,2014-08-07,20.0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0
747,2014-07-14,4.0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0
